# Unguarded process-global state a hosted test suite can reach.
# Fields: path\tname\trule\treason. A row is a claim on future work,
# never permission for the defect (CLAUDE.md). Delete a row when the
# candidate gains a choke-point assertion; the gate refuses stale rows.
drv/src/model/tests/mod.rs	FAIL_PROBES	fixture-state	unclaimed; 2/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	HARDEN_FAIL_PROBES	fixture-state	unclaimed; 3/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	HARDEN_PCI_PROBES	fixture-state	unclaimed; 3/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	HARDEN_PCI_REMOVES	fixture-state	unclaimed; 5/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	HARDEN_PLATFORM_PROBES	fixture-state	unclaimed; 3/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	HARDEN_PLATFORM_REMOVES	fixture-state	unclaimed; 5/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	LATE_PROBES	fixture-state	unclaimed; 3/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	LATE_REMOVES	fixture-state	unclaimed; 5/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	LOOP_PROBES	fixture-state	unclaimed; 3/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	LOOP_REMOVES	fixture-state	unclaimed; 5/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	PCI_IDENTITY_PROBES	fixture-state	unclaimed; 3/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	PCI_MISMATCH_PROBES	fixture-state	unclaimed; 3/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	READD_PROBES	fixture-state	unclaimed; 3/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	READD_REMOVES	fixture-state	unclaimed; 5/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	REMOVE_HITS	fixture-state	unclaimed; 4/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	SHUTDOWN_EVENT_ACTIVE	fixture-state	unclaimed; 1/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	SHUTDOWN_REMOVES	fixture-state	unclaimed; 1/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	SHUTDOWN_UNBOUND_EVENTS	fixture-state	unclaimed; 1/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	UNBIND_ORDER_REMOVE_SAW_BOUND	fixture-state	unclaimed; 5/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	UNREGISTER_PROBES	fixture-state	unclaimed; 3/40 tests claimed it at the C294 baseline
drv/src/model/tests/mod.rs	UNREGISTER_REMOVES	fixture-state	unclaimed; 5/40 tests claimed it at the C294 baseline
ext4/tests/balloc_uninit_e2fsck.rs	SEQ	fixture-state	unclaimed; 4/5 tests claimed it at the C294 baseline
ext4/tests/fs_ioc_flags_image.rs	NOW	fixture-state	unclaimed; 1/17 tests claimed it at the C294 baseline
ext4/tests/fserror_notify_image.rs	SEEN	fixture-state	unclaimed; 3/4 tests claimed it at the C294 baseline
ext4/tests/i_blocks_accounting_image.rs	SEQ	fixture-state	unclaimed; 0/7 tests claimed it at the C294 baseline
ext4/tests/unlink_while_open_image.rs	SEQ	fixture-state	unclaimed; 0/5 tests claimed it at the C294 baseline
ext4/tests/xattr_external_image.rs	SEQ	fixture-state	unclaimed; 1/4 tests claimed it at the C294 baseline
fbcon/src/kernel/tests.rs	RAN	fixture-state	unclaimed; 5/64 tests claimed it at the C294 baseline
fbcon/src/kernel/tests.rs	WOULD_BLOCK	fixture-state	unclaimed; 5/64 tests claimed it at the C294 baseline
fbcon/src/tests.rs	FLUSH_COUNT	fixture-state	unclaimed; 12/64 tests claimed it at the C294 baseline
fbcon/src/tests.rs	LAST_H	fixture-state	unclaimed; 12/64 tests claimed it at the C294 baseline
fbcon/src/tests.rs	LAST_LEN	fixture-state	unclaimed; 12/64 tests claimed it at the C294 baseline
fbcon/src/tests.rs	LAST_W	fixture-state	unclaimed; 12/64 tests claimed it at the C294 baseline
fbcon/src/tests.rs	LAST_X	fixture-state	unclaimed; 12/64 tests claimed it at the C294 baseline
fbcon/src/tests.rs	LAST_Y	fixture-state	unclaimed; 12/64 tests claimed it at the C294 baseline
fbcon/src/vcrender/tests.rs	FONT_LOCK	fixture-lock	unclaimed; 9/64 tests claimed it at the C294 baseline
fbcon/src/vcrender/tests.rs	fbcon::active	singleton-pin	unclaimed; 1/9 tests claimed it at the C294 baseline
fbcon/src/vcrender/tests.rs	sched::active	singleton-pin	unclaimed; 1/9 tests claimed it at the C294 baseline
fbdev/src/test_claim.rs	FBDEV	fixture-lock	unclaimed; 27/30 tests claimed it at the C294 baseline
fbdev/src/tests.rs	LAST_BLANK	fixture-state	unclaimed; 2/30 tests claimed it at the C294 baseline
fbdev/src/tests.rs	LAST_FLUSH	fixture-state	unclaimed; 2/30 tests claimed it at the C294 baseline
fbdev/src/tests.rs	LAST_UNBLANK	fixture-state	unclaimed; 2/30 tests claimed it at the C294 baseline
fs/src/inotify/test_claim.rs	NOTIFY	fixture-lock	unclaimed; 133/1002 tests claimed it at the C294 baseline
fs/src/inotify_fan_mnt_tests.rs	SERIAL	fixture-lock	unclaimed; 8/1002 tests claimed it at the C294 baseline
fs/src/keyring/construct/tests.rs	CACHED_UPCALLS	fixture-state	unclaimed; 1/1002 tests claimed it at the C294 baseline
fs/src/keyring/construct/tests.rs	HELPER_TID	fixture-state	unclaimed; 0/1002 tests claimed it at the C294 baseline
fs/src/perf/tests.rs	sched::sample_rate	singleton-pin	unclaimed; 1/38 tests claimed it at the C294 baseline
fs/src/timerfd/tests.rs	CURRENT	fixture-state	unclaimed; 232/1002 tests claimed it at the C294 baseline
fs/src/timerfd/tests.rs	TEST_LOCK	fixture-lock	unclaimed; 10/1002 tests claimed it at the C294 baseline
fs/tests/keyring_procfs.rs	fs::persistent_expiry	singleton-pin	unclaimed; 1/4 tests claimed it at the C294 baseline
fs/tests/keyring_procfs.rs	procfs::key_users	singleton-pin	unclaimed; 1/4 tests claimed it at the C294 baseline
fs/tests/keyring_procfs.rs	procfs::keys	singleton-pin	unclaimed; 1/4 tests claimed it at the C294 baseline
fs/tests/sys_epoll_admission.rs	NEXT_INO	fixture-state	unclaimed; 5/8 tests claimed it at the C294 baseline
fs/tests/sys_epoll_file_identity.rs	NEXT_INO	fixture-state	unclaimed; 4/18 tests claimed it at the C294 baseline
fs/tests/sys_flock_shape.rs	CURRENT	fixture-state	unclaimed; 5/10 tests claimed it at the C294 baseline
fs/tests/sys_flock_shape.rs	NEXT_INO	fixture-state	unclaimed; 8/10 tests claimed it at the C294 baseline
fs/tests/sys_flock_shape.rs	WOKEN_KEY	fixture-state	unclaimed; 1/10 tests claimed it at the C294 baseline
fs/tests/sys_flock_shape.rs	vfs::clear_file_lock_wait_hooks	singleton-pin	unclaimed; 1/10 tests claimed it at the C294 baseline
fs/tests/sys_fstat_shape.rs	NEXT_INO	fixture-state	unclaimed; 3/4 tests claimed it at the C294 baseline
fs/tests/sys_fsync_shape.rs	FOP_FSYNC_CALLS	fixture-state	unclaimed; 3/4 tests claimed it at the C294 baseline
fs/tests/sys_fsync_shape.rs	SYNCFS_CALLS	fixture-state	unclaimed; 1/4 tests claimed it at the C294 baseline
fs/tests/sys_ioctl_queue_count_shape.rs	NEXT_INO	fixture-state	unclaimed; 5/6 tests claimed it at the C294 baseline
fs/tests/sys_ioctl_shape.rs	NEXT_INO	fixture-state	unclaimed; 16/22 tests claimed it at the C294 baseline
fs/tests/sys_lseek_shape.rs	NEXT_INO	fixture-state	unclaimed; 4/5 tests claimed it at the C294 baseline
fs/tests/sys_lstat_shape.rs	NEXT_INO	fixture-state	unclaimed; 3/4 tests claimed it at the C294 baseline
fs/tests/sys_pause_shape.rs	NEXT_TID	fixture-state	unclaimed; 6/7 tests claimed it at the C294 baseline
fs/tests/sys_pipe2_shape.rs	NEXT_TID	fixture-state	unclaimed; 7/8 tests claimed it at the C294 baseline
fs/tests/sys_poll_shape.rs	NEXT_INO	fixture-state	unclaimed; 3/8 tests claimed it at the C294 baseline
fs/tests/sys_pread64_shape.rs	NEXT_INO	fixture-state	unclaimed; 4/6 tests claimed it at the C294 baseline
fs/tests/sys_pwrite64_shape.rs	NEXT_INO	fixture-state	unclaimed; 4/6 tests claimed it at the C294 baseline
fs/tests/sys_read_shape.rs	NEXT_INO	fixture-state	unclaimed; 5/6 tests claimed it at the C294 baseline
fs/tests/sys_read_shape.rs	sched::current	singleton-pin	unclaimed; 3/6 tests claimed it at the C294 baseline
fs/tests/sys_select_shape.rs	NEXT_INO	fixture-state	unclaimed; 5/8 tests claimed it at the C294 baseline
fs/tests/sys_sendfile_shape.rs	NEXT_INO	fixture-state	unclaimed; 0/5 tests claimed it at the C294 baseline
fs/tests/sys_setlkw_shape.rs	HOLDER	fixture-state	unclaimed; 1/10 tests claimed it at the C294 baseline
fs/tests/sys_setlkw_shape.rs	vfs::clear_file_lock_wait_hooks	singleton-pin	unclaimed; 7/10 tests claimed it at the C294 baseline
fs/tests/sys_stat_shape.rs	VALIDATE_CALLS	fixture-state	unclaimed; 1/5 tests claimed it at the C294 baseline
fs/tests/sys_write_shape.rs	NEXT_INO	fixture-state	unclaimed; 3/4 tests claimed it at the C294 baseline
fs/tests/sys_write_shape.rs	sched::current	singleton-pin	unclaimed; 2/4 tests claimed it at the C294 baseline
fs/tests/udev_runtime_mounts.rs	CUR_NS	fixture-state	unclaimed; 1/3 tests claimed it at the C294 baseline
hal/src/pt_walker/tests.rs	FAKE_FLUSH_COUNT	fixture-state	unclaimed; 13/104 tests claimed it at the C294 baseline
hal/src/pt_walker/tests.rs	FAKE_ROOT	fixture-state	unclaimed; 13/104 tests claimed it at the C294 baseline
hal/src/pt_walker/tests.rs	SERIAL	fixture-lock	unclaimed; 13/104 tests claimed it at the C294 baseline
input/src/tests.rs	PACKET_LENGTHS	fixture-state	unclaimed; 3/22 tests claimed it at the C294 baseline
input/src/tests.rs	PUSHED_EVENTS	fixture-state	unclaimed; 2/22 tests claimed it at the C294 baseline
input/src/tests.rs	TEST_MUTEX	fixture-lock	unclaimed; 18/22 tests claimed it at the C294 baseline
ipc/src/sysv/sem/tests/common.rs	TEST_LOCK	fixture-lock	unclaimed; 34/231 tests claimed it at the C294 baseline
ipc/src/sysv/sem/tests/op.rs	modules::now_ns	singleton-pin	unclaimed; 1/13 tests claimed it at the C294 baseline
ipc/src/sysv_shm/creator/tests.rs	CUR	fixture-state	unclaimed; 7/231 tests claimed it at the C294 baseline
ipc/src/sysv_shm/shmctl.rs	sched::current	singleton-pin	unclaimed; 2/7 tests claimed it at the C294 baseline
ipc/src/sysv_shm/test_claim.rs	SHM	fixture-lock	unclaimed; 23/231 tests claimed it at the C294 baseline
ipc/tests/futex_core_hosted.rs	FAKE_CLOCK	fixture-lock	unclaimed; 4/15 tests claimed it at the C294 baseline
ipc/tests/futex_core_hosted.rs	FAKE_NOW_NS	fixture-state	unclaimed; 4/15 tests claimed it at the C294 baseline
ipc/tests/futex_core_hosted.rs	TASKS	fixture-state	unclaimed; 0/15 tests claimed it at the C294 baseline
ipc/tests/futex_core_hosted.rs	WORD	fixture-state	unclaimed; 6/15 tests claimed it at the C294 baseline
ipc/tests/futex_core_hosted.rs	WORD1	fixture-state	unclaimed; 2/15 tests claimed it at the C294 baseline
ipc/tests/futex_core_hosted.rs	WORD2	fixture-state	unclaimed; 2/15 tests claimed it at the C294 baseline
kalloc/src/tests.rs	GROW_MEMCG	fixture-state	unclaimed; 1/24 tests claimed it at the C294 baseline
kalloc/src/tests.rs	GROW_REGIONS	fixture-state	unclaimed; 2/24 tests claimed it at the C294 baseline
klog/src/tests.rs	DEPTH	fixture-state	unclaimed; 1/32 tests claimed it at the C294 baseline
klog/src/tests.rs	N	fixture-state	unclaimed; 1/32 tests claimed it at the C294 baseline
klog/src/tests.rs	NEXT	fixture-state	unclaimed; 1/32 tests claimed it at the C294 baseline
klog/src/tests.rs	SINK_BYTES	fixture-state	unclaimed; 9/32 tests claimed it at the C294 baseline
klog/src/tests.rs	SINK_SERIAL	fixture-lock	unclaimed; 9/32 tests claimed it at the C294 baseline
klog/src/tests.rs	WHO	fixture-state	unclaimed; 1/32 tests claimed it at the C294 baseline
modules/src/linux_alloc_tests.rs	CTOR_CALLS	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_block/core/tests.rs	BACKING	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_block/mq/tests.rs	ASYNC_DONE	fixture-state	unclaimed; 8/231 tests claimed it at the C294 baseline
modules/src/linux_block/mq/tests.rs	ASYNC_READY	fixture-state	unclaimed; 8/231 tests claimed it at the C294 baseline
modules/src/linux_block/mq/tests.rs	ASYNC_RX	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_block/mq/tests.rs	BATCH_PTR	fixture-state	unclaimed; 8/231 tests claimed it at the C294 baseline
modules/src/linux_block/mq/tests.rs	COMPLETE_CALLS	fixture-state	unclaimed; 8/231 tests claimed it at the C294 baseline
modules/src/linux_block/mq/tests.rs	END_IO_CALLS	fixture-state	unclaimed; 8/231 tests claimed it at the C294 baseline
modules/src/linux_block/mq/tests.rs	EXIT_CALLS	fixture-state	unclaimed; 8/231 tests claimed it at the C294 baseline
modules/src/linux_chrdev/core/tests.rs	MMAP_COUNT	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_chrdev/core/tests.rs	OPEN_COUNT	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_chrdev/core/tests.rs	POLL_COUNT	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_chrdev/core/tests.rs	RELEASE_COUNT	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_configfs/tests/mod.rs	ACTIVE_RELEASES	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_configfs/tests/mod.rs	BIN_WRITES	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_configfs/tests/mod.rs	BIN_WRITTEN_LEN	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_configfs/tests/mod.rs	DROP_ITEMS	fixture-state	unclaimed; 7/231 tests claimed it at the C294 baseline
modules/src/linux_configfs/tests/mod.rs	LINKS	fixture-state	unclaimed; 7/231 tests claimed it at the C294 baseline
modules/src/linux_configfs/tests/mod.rs	MADE_GROUP	fixture-state	unclaimed; 7/231 tests claimed it at the C294 baseline
modules/src/linux_configfs/tests/mod.rs	MAKE_GROUPS	fixture-state	unclaimed; 7/231 tests claimed it at the C294 baseline
modules/src/linux_configfs/tests/mod.rs	RELEASES	fixture-state	unclaimed; 13/231 tests claimed it at the C294 baseline
modules/src/linux_configfs/tests/mod.rs	SHOWS	fixture-state	unclaimed; 7/231 tests claimed it at the C294 baseline
modules/src/linux_configfs/tests/mod.rs	TEST_SERIAL	fixture-lock	unclaimed; 8/231 tests claimed it at the C294 baseline
modules/src/linux_debugfs.rs	tracefs::debug_root	singleton-pin	unclaimed; 2/3 tests claimed it at the C294 baseline
modules/src/linux_device/core/tests.rs	ACTIONS	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_device/core/tests.rs	PROBES	fixture-state	unclaimed; 7/231 tests claimed it at the C294 baseline
modules/src/linux_device/core/tests.rs	RELEASES	fixture-state	unclaimed; 13/231 tests claimed it at the C294 baseline
modules/src/linux_device/core/tests.rs	REMOVES	fixture-state	unclaimed; 4/231 tests claimed it at the C294 baseline
modules/src/linux_irq/tests.rs	HITS	fixture-state	unclaimed; 2/231 tests claimed it at the C294 baseline
modules/src/linux_irq/tests.rs	THREAD_HITS	fixture-state	unclaimed; 2/231 tests claimed it at the C294 baseline
modules/src/linux_netdev/core/tests.rs	RX_MODE_COUNT	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_netdev/core/tests.rs	RX_MODE_FLAGS	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_netdev/core/tests.rs	RX_MODE_MC_ADDRESS	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_netdev/core/tests.rs	RX_MODE_MC_COUNT	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_netdev/core/tests.rs	RX_MODE_UC_COUNT	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_netdev/core/tests.rs	TX_COUNT	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_netdev/core/tests.rs	TX_LEN	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_netdev/napi/tests.rs	POLLS	fixture-state	unclaimed; 3/231 tests claimed it at the C294 baseline
modules/src/linux_netdev/napi/tests.rs	TEST_LOCK	fixture-lock	unclaimed; 5/231 tests claimed it at the C294 baseline
modules/src/linux_pci/core/tests.rs	MODEL_PROBES	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_pci/core/tests.rs	MODEL_REMOVES	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_pci/core/tests.rs	modules::binding_count	singleton-pin	unclaimed; 1/6 tests claimed it at the C294 baseline
modules/src/linux_platform/core/tests.rs	PROBES	fixture-state	unclaimed; 21/231 tests claimed it at the C294 baseline
modules/src/linux_platform/core/tests.rs	REMOVES	fixture-state	unclaimed; 18/231 tests claimed it at the C294 baseline
modules/src/linux_pm/core/tests.rs	RUNTIME_RESUMES	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_pm/core/tests.rs	RUNTIME_SUSPENDS	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_pm/core/tests.rs	SYSTEM_RESUMES	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_pm/core/tests.rs	SYSTEM_SUSPENDS	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_sync_tests.rs	RELEASED	fixture-state	unclaimed; 13/231 tests claimed it at the C294 baseline
modules/src/linux_time/linux_time_tests.rs	TASKLET_DATA	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_time/linux_time_tests.rs	WORK_COUNT	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_usb/core/tests.rs	COMPLETES	fixture-state	unclaimed; 9/231 tests claimed it at the C294 baseline
modules/src/linux_usb/core/tests.rs	DISCONNECTS	fixture-state	unclaimed; 4/231 tests claimed it at the C294 baseline
modules/src/linux_usb/core/tests.rs	PROBES	fixture-state	unclaimed; 7/231 tests claimed it at the C294 baseline
modules/src/linux_usb/gadget/tests.rs	FREES	fixture-state	unclaimed; 1/231 tests claimed it at the C294 baseline
modules/src/linux_usb/gadget/tests.rs	QUEUES	fixture-state	unclaimed; 6/231 tests claimed it at the C294 baseline
modules/src/registry/tests.rs	TEST_MUTEX	fixture-lock	unclaimed; 11/231 tests claimed it at the C294 baseline
modules/src/test_serial.rs	MODULES	fixture-lock	unclaimed; 217/231 tests claimed it at the C294 baseline
namespace-identity/src/tests.rs	FINALIZED	fixture-state	unclaimed; 1/16 tests claimed it at the C294 baseline
namespace-identity/src/tests.rs	SERIAL	fixture-lock	unclaimed; 12/16 tests claimed it at the C294 baseline
net/src/backlog/tests.rs	POLLED	fixture-state	unclaimed; 2/2186 tests claimed it at the C294 baseline
net/src/mcast_state.rs	QUERY_RANDOM	fixture-state	unclaimed; 0/2186 tests claimed it at the C294 baseline
net/src/net_ns/test_support.rs	LIFETIME_LOCK	fixture-lock	unclaimed; 17/2186 tests claimed it at the C294 baseline
net/src/netfilter_hook.rs	NF_ACTIVE	fixture-state	unclaimed; 104/2186 tests claimed it at the C294 baseline
net/src/netfilter_hook.rs	NF_REPLACING	fixture-state	unclaimed; 0/2186 tests claimed it at the C294 baseline
net/src/raw4/tx_control_tests.rs	LOCAL_OUT_CALLS	fixture-state	unclaimed; 1/2186 tests claimed it at the C294 baseline
net/src/raw4/tx_control_tests.rs	LOCAL_OUT_FLAGS	fixture-state	unclaimed; 1/2186 tests claimed it at the C294 baseline
net/src/raw4/tx_control_tests.rs	LOCAL_OUT_LEN	fixture-state	unclaimed; 1/2186 tests claimed it at the C294 baseline
net/src/sock/inode_tests.rs	SERIAL	fixture-state	unclaimed; 0/2186 tests claimed it at the C294 baseline
net/src/sock/packet_membership_tests.rs	TEST_LOCK	fixture-lock	unclaimed; 12/2186 tests claimed it at the C294 baseline
net/src/sock_rtnl_defer_tests.rs	TEST_LOCK	fixture-lock	unclaimed; 12/2186 tests claimed it at the C294 baseline
net/src/socket_create/tests.rs	SEEN	fixture-state	unclaimed; 33/2186 tests claimed it at the C294 baseline
net/src/stack/ipv4_nf_defrag_tests.rs	PRE_ROUTING_CALLS	fixture-state	unclaimed; 1/2186 tests claimed it at the C294 baseline
net/src/stack/ipv4_nf_defrag_tests.rs	PRE_ROUTING_FLAGS	fixture-state	unclaimed; 1/2186 tests claimed it at the C294 baseline
net/src/stack/ipv4_nf_defrag_tests.rs	PRE_ROUTING_LEN	fixture-state	unclaimed; 1/2186 tests claimed it at the C294 baseline
net/src/stack/tcp_urgent_tests.rs	FIRES	fixture-state	unclaimed; 5/2186 tests claimed it at the C294 baseline
